time,New graph 0,New graph 1,New graph 2,New graph 3,New graph 4,New graph 5,New graph 6,New graph 7,New graph 8,New graph 9
247,0.111258,0.335569,9.880453,0.005962,0.005614,-0.005976,-6.800941,-6.800941,-0.764025,1.839127
248,0.170476,0.288913,9.762914,0.011288,0.015201,-0.007041,-6.800186,-6.800186,-0.762499,1.839003
249,0.098697,0.258406,9.792523,0.003831,0.002418,0.018526,-6.796936,-6.796936,-0.763733,1.837227
250,0.117539,0.259304,9.764709,-0.029193,-0.008235,-0.010237,-6.798401,-6.798401,-0.763371,1.834809
251,0.093313,0.339158,9.812263,0.004897,-0.015692,0.011069,-6.797101,-6.797101,-0.764526,1.834504
252,0.098697,0.325700,9.762914,0.002766,0.002418,-0.008106,-6.796386,-6.796386,-0.764389,1.832659
253,0.085238,0.305063,9.790729,-0.008952,-0.000778,-0.010237,-6.796982,-6.796982,-0.759327,1.832655
254,0.063704,0.331083,9.760222,0.000635,-0.011431,-0.007041,-6.797271,-6.797271,-0.760322,1.834041
255,0.107669,0.289810,9.784448,-0.007887,0.004548,-0.005976,-6.797269,-6.797269,-0.758954,1.832388
256,0.091519,0.263790,9.813160,-0.014279,0.005614,-0.002780,-6.797548,-6.797548,-0.759272,1.834763
257,0.148045,0.301474,9.762914,0.007027,0.004548,0.006808,-6.798339,-6.798339,-0.757177,1.835870
258,0.156120,0.349028,9.811365,-0.010018,-0.000778,-0.007041,-6.798322,-6.798322,-0.760148,1.836475
259,0.149840,0.344542,9.775476,0.000635,-0.000778,-0.005976,-6.801032,-6.801032,-0.760947,1.836964
260,0.085238,0.319419,9.770989,-0.007887,-0.002909,-0.015563,-6.801709,-6.801709,-0.759697,1.834866
261,0.085238,0.262893,9.795215,0.016615,-0.018888,-0.009171,-6.802048,-6.802048,-0.762462,1.837351
262,0.139073,0.378637,9.773681,-0.003626,-0.021019,0.010004,-6.800850,-6.800850,-0.762548,1.834662
263,0.114847,0.305960,9.839180,0.014484,0.023724,0.006808,-6.798653,-6.798653,-0.758745,1.836296
264,0.077163,0.358898,9.797009,0.011288,-0.016758,-0.000649,-6.799340,-6.799340,-0.760955,1.837287
265,0.151634,0.248537,9.797009,0.001701,-0.007170,0.020657,-6.798296,-6.798296,-0.762649,1.836254
266,0.121128,0.366076,9.729716,-0.001495,-0.002909,0.013200,-6.801576,-6.801576,-0.761556,1.835865
267,0.166887,0.314933,9.731510,0.004897,0.002418,-0.002780,-6.802494,-6.802494,-0.759190,1.836191
268,0.069088,0.320316,9.751250,0.000635,0.005614,0.013200,-6.801140,-6.801140,-0.762401,1.835679
269,0.117539,0.360692,9.779064,0.002766,0.018397,0.005743,-6.798946,-6.798946,-0.762019,1.837503
270,0.075369,0.304166,9.724333,0.001701,-0.013562,-0.004910,-6.798645,-6.798645,-0.763893,1.836684
271,0.119333,0.331980,9.832002,0.003831,-0.000778,0.007873,-6.798962,-6.798962,-0.765455,1.837306
272,0.078060,0.363384,9.809571,0.000635,-0.000778,-0.003845,-6.798614,-6.798614,-0.764770,1.839898
273,0.080752,0.302371,9.843666,-0.004691,-0.012497,0.005743,-6.799881,-6.799881,-0.765845,1.839203
274,0.087033,0.339158,9.743175,-0.016409,0.017332,0.007873,-6.798645,-6.798645,-0.760528,1.837775
275,0.076266,0.364281,9.819441,-0.015344,0.012005,0.005743,-6.801538,-6.801538,-0.758802,1.837473
276,0.161504,0.280837,9.778168,-0.000430,-0.007170,0.003612,-6.802613,-6.802613,-0.761606,1.837839
277,0.098697,0.322111,9.782654,0.005962,0.000287,0.014265,-6.802535,-6.802535,-0.759613,1.838973
278,0.144456,0.333775,9.725230,-0.002560,-0.013562,0.013200,-6.800350,-6.800350,-0.759572,1.838648
279,0.086135,0.269173,9.749455,0.010223,-0.000778,0.007873,-6.799541,-6.799541,-0.761791,1.841254
280,0.077163,0.309549,9.753942,-0.001495,0.016266,-0.005976,-6.800626,-6.800626,-0.761070,1.841315
281,0.115745,0.283529,9.852638,-0.010018,-0.001844,0.028114,-6.801428,-6.801428,-0.758825,1.836636
282,0.130100,0.277248,9.788037,-0.005756,0.004548,-0.008106,-6.803060,-6.803060,-0.756799,1.832478
283,0.065499,0.338261,9.845461,0.003831,-0.002909,0.004677,-6.803514,-6.803514,-0.755643,1.833266
284,0.126511,0.366076,9.753942,0.007027,-0.002909,0.003612,-6.802678,-6.802678,-0.751084,1.832671
285,0.077163,0.305063,9.814955,0.011288,-0.019954,0.016396,-6.800543,-6.800543,-0.753746,1.831874
286,0.207263,0.340056,9.751250,0.008093,0.003483,0.011069,-6.801888,-6.801888,-0.753280,1.832124
287,0.085238,0.233283,9.808674,-0.000430,0.005614,-0.009171,-6.803936,-6.803936,-0.753037,1.830168
288,0.133689,0.314933,9.798804,0.004897,0.010940,-0.005976,-6.801579,-6.801579,-0.754629,1.830224
289,0.097800,0.300577,9.795215,-0.002560,-0.010366,-0.003845,-6.803712,-6.803712,-0.757531,1.828310
290,0.115745,0.344542,9.825721,0.001701,0.003483,-0.021955,-6.805643,-6.805643,-0.757558,1.825907
291,0.142662,0.353514,9.771887,0.005962,-0.014627,0.001481,-6.806181,-6.806181,-0.759249,1.823927
292,0.181243,0.295193,9.753942,0.003831,0.008809,-0.000649,-6.805428,-6.805428,-0.758413,1.823596
293,0.168682,0.367870,9.733305,-0.006822,-0.007170,-0.002780,-6.806824,-6.806824,-0.763965,1.821458
294,0.165093,0.330186,9.785345,-0.016409,0.004548,-0.014498,-6.804368,-6.804368,-0.762564,1.820205
295,0.154326,0.291604,9.784448,-0.007887,-0.000778,0.006808,-6.804784,-6.804784,-0.760304,1.819898
296,0.148045,0.315830,9.759325,0.003831,-0.002909,0.006808,-6.806095,-6.806095,-0.759623,1.821440
297,0.138176,0.274557,9.773681,-0.004691,-0.005039,-0.010237,-6.807569,-6.807569,-0.759862,1.820797
298,0.113053,0.340056,9.811365,-0.000430,-0.003974,-0.021955,-6.804076,-6.804076,-0.764433,1.823340
299,0.134587,0.290707,9.817646,-0.005756,-0.005039,0.005743,-6.801674,-6.801674,-0.764638,1.824230
300,0.071780,0.332878,9.824824,0.000635,0.002418,-0.012367,-6.804219,-6.804219,-0.763616,1.826422
301,0.139073,0.299680,9.796112,-0.002560,0.010940,-0.005976,-6.802511,-6.802511,-0.763274,1.825555
302,0.081649,0.362487,9.871481,-0.005756,0.000287,-0.016629,-6.806511,-6.806511,-0.762537,1.823303
303,0.074471,0.238667,9.833797,-0.006822,-0.006105,-0.000649,-6.807138,-6.807138,-0.763153,1.823185
304,0.138176,0.269173,9.714463,-0.013213,0.007744,-0.010237,-6.807735,-6.807735,-0.762450,1.823856
305,0.101389,0.341850,9.857124,-0.002560,-0.010366,-0.010237,-6.807054,-6.807054,-0.763750,1.826125
306,0.153429,0.303269,9.797009,0.008093,0.007744,-0.008106,-6.808337,-6.808337,-0.765766,1.828487
307,0.150737,0.355309,9.803290,0.028333,-0.019954,-0.000649,-6.809107,-6.809107,-0.767567,1.830821
308,0.131895,0.329289,9.756634,-0.012148,-0.016758,-0.005976,-6.810657,-6.810657,-0.765423,1.829847
309,0.099594,0.285324,9.751250,-0.000430,0.000287,-0.015563,-6.812190,-6.812190,-0.763403,1.829788
310,0.114847,0.292502,9.751250,-0.001495,0.017332,0.000416,-6.809868,-6.809868,-0.762588,1.829584
311,0.138176,0.235975,9.790729,-0.012148,0.014136,-0.013433,-6.813335,-6.813335,-0.760618,1.829389
312,0.107669,0.302371,9.758428,-0.010018,-0.001844,-0.008106,-6.814862,-6.814862,-0.758607,1.826891
313,0.132792,0.308652,9.745867,-0.000430,0.004548,-0.017694,-6.816303,-6.816303,-0.757177,1.829263
314,0.172271,0.314035,9.790729,0.014484,-0.016758,0.006808,-6.812191,-6.812191,-0.758232,1.830548
315,0.109464,0.283529,9.800598,-0.003626,-0.002909,0.012134,-6.811567,-6.811567,-0.758436,1.829671
316,0.127409,0.254817,9.765606,-0.005756,0.008809,-0.001714,-6.812679,-6.812679,-0.759165,1.827664
317,0.120231,0.292502,9.742277,0.005962,0.013071,0.013200,-6.813094,-6.813094,-0.756727,1.829590
318,0.158812,0.288913,9.763811,-0.000430,0.004548,0.007873,-6.814431,-6.814431,-0.756427,1.829636
319,0.076266,0.287118,9.779064,0.016615,-0.008235,0.004677,-6.812862,-6.812862,-0.758125,1.831330
320,0.145354,0.342747,9.805084,0.009158,-0.007170,0.005743,-6.814085,-6.814085,-0.756948,1.830811
321,0.144456,0.342747,9.744072,0.015550,0.002418,0.012134,-6.812325,-6.812325,-0.755537,1.831347
322,0.067293,0.316727,9.797907,0.003831,-0.012497,-0.007041,-6.812858,-6.812858,-0.760301,1.832030
323,0.136381,0.298782,9.736894,-0.002560,0.002418,0.000416,-6.812817,-6.812817,-0.758603,1.833061
324,0.139970,0.348131,9.765606,-0.003626,-0.015692,-0.004910,-6.814865,-6.814865,-0.757872,1.832221
325,0.143559,0.227003,9.796112,0.001701,0.009875,-0.007041,-6.814374,-6.814374,-0.757201,1.828963
326,0.196496,0.303269,9.742277,0.002766,0.004548,-0.014498,-6.815279,-6.815279,-0.758624,1.830851
327,0.088827,0.289810,9.691134,0.007027,0.018397,-0.014498,-6.817554,-6.817554,-0.754086,1.831615
328,0.096005,0.278146,9.796112,-0.005756,0.002418,0.004677,-6.815129,-6.815129,-0.753295,1.829366
329,0.142662,0.300577,9.780859,0.015550,0.000287,0.006808,-6.814851,-6.814851,-0.751578,1.831507
330,0.172271,0.400171,9.754839,0.002766,-0.021019,-0.005976,-6.817723,-6.817723,-0.754131,1.829234
331,0.097800,0.266482,9.832002,0.000635,-0.013562,-0.005976,-6.819373,-6.819373,-0.753261,1.828456
332,0.113950,0.312241,9.856228,0.001701,-0.001844,0.007873,-6.818989,-6.818989,-0.756131,1.827629
333,0.074471,0.297885,9.772784,0.012354,-0.002909,0.011069,-6.820607,-6.820607,-0.756134,1.829763
334,0.104080,0.345439,9.775476,0.003831,-0.006105,0.018526,-6.821304,-6.821304,-0.753486,1.832131
335,0.083444,0.291604,9.832002,0.011288,0.001352,0.016396,-6.820894,-6.820894,-0.751501,1.831759
336,0.136381,0.298782,9.782654,0.013419,-0.000778,0.010004,-6.822512,-6.822512,-0.748581,1.833469
337,0.074471,0.306858,9.795215,0.010223,-0.010366,-0.014498,-6.821531,-6.821531,-0.751813,1.838133
338,0.104080,0.338261,9.700107,-0.007887,-0.006105,0.003612,-6.821079,-6.821079,-0.752359,1.835466
339,0.119333,0.298782,9.726127,-0.005756,0.002418,-0.009171,-6.820918,-6.820918,-0.750325,1.836248
340,0.080752,0.315830,9.744072,0.010223,0.018397,0.004677,-6.820502,-6.820502,-0.748452,1.835580
341,0.133689,0.222517,9.817646,-0.013213,0.009875,-0.002780,-6.820198,-6.820198,-0.746022,1.832931
342,0.100491,0.333775,9.804188,0.014484,0.005614,-0.016629,-6.821395,-6.821395,-0.745528,1.836575
343,0.163298,0.335569,9.726127,0.018746,-0.006105,-0.019824,-6.822809,-6.822809,-0.746978,1.836669
344,0.175860,0.277248,9.852638,-0.001495,-0.008235,-0.004910,-6.818542,-6.818542,-0.746247,1.837166
345,0.156120,0.286221,9.757530,0.014484,0.019462,0.010004,-6.816770,-6.816770,-0.745279,1.836531
346,0.121128,0.316727,9.780859,-0.010018,-0.017823,-0.008106,-6.818126,-6.818126,-0.745429,1.833300
347,0.076266,0.292502,9.821235,-0.005756,-0.000778,-0.020890,-6.817273,-6.817273,-0.745667,1.834162
348,0.136381,0.358000,9.803290,0.011288,0.006679,0.006808,-6.817474,-6.817474,-0.744012,1.833237
349,0.187524,0.333775,9.800598,-0.011083,0.008809,-0.001714,-6.817368,-6.817368,-0.744729,1.832990
350,0.102286,0.262893,9.753044,0.007027,0.007744,0.013200,-6.813341,-6.813341,-0.744674,1.833966
351,0.134587,0.296988,9.823030,0.002766,0.004548,0.016396,-6.812723,-6.812723,-0.743723,1.831894
352,0.157915,0.314933,9.777270,0.003831,0.021593,0.004677,-6.810066,-6.810066,-0.743393,1.832452
353,0.143559,0.355309,9.842769,-0.000430,0.006679,0.003612,-6.809500,-6.809500,-0.740838,1.833311
354,0.135484,0.338261,9.809571,-0.010018,0.005614,-0.008106,-6.811030,-6.811030,-0.739502,1.834121
355,0.102286,0.327494,9.833797,0.005962,0.005614,0.015330,-6.808743,-6.808743,-0.740169,1.835545
356,0.149840,0.329289,9.826618,0.003831,0.008809,0.001481,-6.808659,-6.808659,-0.741451,1.834600
357,0.109464,0.334672,9.835591,0.024072,0.002418,-0.004910,-6.809627,-6.809627,-0.741344,1.837585
358,0.121128,0.297885,9.737791,-0.013213,0.013071,-0.003845,-6.807194,-6.807194,-0.740602,1.836807
359,0.064602,0.277248,9.765606,0.007027,0.019462,0.005743,-6.805879,-6.805879,-0.737531,1.838708
360,0.178552,0.319419,9.808674,-0.005756,-0.006105,0.001481,-6.805407,-6.805407,-0.741437,1.838145
361,0.172271,0.327494,9.771887,-0.000430,-0.008235,-0.025151,-6.806698,-6.806698,-0.743938,1.840153
362,0.172271,0.292502,9.863405,-0.013213,-0.007170,0.004677,-6.805686,-6.805686,-0.743264,1.838774
363,0.156120,0.326597,9.697415,0.013419,0.002418,0.007873,-6.803982,-6.803982,-0.743216,1.841382
364,0.183935,0.305960,9.781756,0.010223,0.007744,-0.002780,-6.806966,-6.806966,-0.745161,1.843278
365,0.076266,0.285324,9.822132,0.003831,-0.007170,0.000416,-6.804693,-6.804693,-0.746644,1.842235
366,0.081649,0.317624,9.788037,-0.000430,0.002418,0.008939,-6.806451,-6.806451,-0.744848,1.840734
367,0.197394,0.303269,9.823927,0.012354,-0.005039,0.029179,-6.803650,-6.803650,-0.748147,1.843165
368,0.089724,0.352617,9.814057,0.002766,0.005614,0.013200,-6.804414,-6.804414,-0.749413,1.844229
369,0.058321,0.299680,9.785345,-0.000430,-0.001844,-0.003845,-6.805290,-6.805290,-0.749715,1.844735
370,0.175860,0.304166,9.771887,0.005962,0.007744,-0.010237,-6.804989,-6.804989,-0.751468,1.845098
371,0.122025,0.326597,9.803290,0.017680,0.009875,-0.007041,-6.804151,-6.804151,-0.751558,1.847193
372,0.110361,0.297885,9.811365,0.001701,0.000287,-0.019824,-6.805385,-6.805385,-0.751064,1.845682
373,0.101389,0.196496,9.777270,-0.006822,-0.003974,0.002547,-6.804143,-6.804143,-0.754189,1.847077
374,0.138176,0.307755,9.801496,-0.012148,0.004548,-0.010237,-6.805260,-6.805260,-0.750689,1.845715
375,0.119333,0.340953,9.797907,0.018746,0.006679,0.007873,-6.805410,-6.805410,-0.747471,1.844730
376,0.106772,0.284426,9.746764,-0.002560,0.000287,0.017461,-6.803794,-6.803794,-0.746838,1.842578
377,0.155223,0.280837,9.796112,0.003831,-0.009301,0.019592,-6.805101,-6.805101,-0.745468,1.841720
378,0.130998,0.331083,9.746764,0.008093,-0.022084,0.005743,-6.804852,-6.804852,-0.748888,1.843487
379,0.111258,0.340056,9.794317,0.010223,0.000287,-0.001714,-6.805185,-6.805185,-0.748513,1.842953
380,0.149840,0.294296,9.747661,0.021941,0.006679,0.010004,-6.807014,-6.807014,-0.747973,1.844703
381,0.154326,0.343645,9.799701,-0.002560,-0.007170,0.001481,-6.804582,-6.804582,-0.752055,1.844643
382,0.157915,0.294296,9.790729,0.005962,0.010940,-0.000649,-6.803954,-6.803954,-0.751368,1.842141
383,0.108567,0.318522,9.770092,-0.008952,-0.014627,-0.017694,-6.805494,-6.805494,-0.753807,1.841910
384,0.142662,0.284426,9.778168,-0.006822,0.009875,0.006808,-6.803463,-6.803463,-0.751420,1.841932
385,0.145354,0.320316,9.808674,0.004897,-0.005039,0.003612,-6.802996,-6.802996,-0.752519,1.839477
386,0.169579,0.296091,9.840077,0.013419,-0.016758,-0.005976,-6.801819,-6.801819,-0.754089,1.840320
387,0.121128,0.337364,9.793421,-0.005756,-0.010366,0.004677,-6.799964,-6.799964,-0.756767,1.839526
388,0.116642,0.330186,9.782654,-0.012148,0.000287,-0.001714,-6.800655,-6.800655,-0.755788,1.840375
389,0.125614,0.279043,9.821235,-0.013213,0.005614,0.018526,-6.800552,-6.800552,-0.756023,1.837368
390,0.085238,0.340056,9.793421,0.005962,0.008809,-0.008106,-6.800879,-6.800879,-0.755161,1.839030
391,0.090622,0.345439,9.742277,0.012354,-0.006105,-0.008106,-6.802032,-6.802032,-0.756561,1.836665
392,0.107669,0.315830,9.775476,-0.003626,-0.001844,0.018526,-6.801388,-6.801388,-0.755146,1.835830
393,0.100491,0.278146,9.787140,0.003831,0.006679,-0.010237,-6.800047,-6.800047,-0.755244,1.835734
394,0.157018,0.309549,9.767401,-0.000430,0.000287,0.007873,-6.800868,-6.800868,-0.753519,1.834478
395,0.139970,0.257509,9.784448,-0.005756,0.012005,0.008939,-6.799681,-6.799681,-0.751038,1.837661
396,0.000000,0.442341,9.861611,0.000635,0.008809,-0.009171,-6.800939,-6.800939,-0.748298,1.840528
397,0.104080,0.160607,9.691134,-0.000430,0.003483,0.008939,-6.798663,-6.798663,-0.749500,1.839555
398,0.091519,0.290707,9.794317,0.003831,-0.007170,-0.001714,-6.796909,-6.796909,-0.751588,1.840625
399,0.137278,0.261098,9.701004,0.001701,0.012005,-0.005976,-6.795826,-6.795826,-0.751853,1.840852
400,0.180346,0.313138,9.761120,0.007027,0.000287,-0.012367,-6.796722,-6.796722,-0.752816,1.839819
401,0.090622,0.364281,9.779064,-0.017475,0.005614,-0.017694,-6.796802,-6.796802,-0.751473,1.835538
402,0.083444,0.235975,9.750353,0.013419,0.016266,0.008939,-6.794169,-6.794169,-0.748673,1.837003
403,0.158812,0.319419,9.815851,-0.008952,-0.008235,0.000416,-6.796095,-6.796095,-0.747416,1.834363
404,0.181243,0.319419,9.812263,0.012354,-0.000778,0.003612,-6.793534,-6.793534,-0.747371,1.835712
405,0.108567,0.296988,9.729716,0.005962,-0.000778,0.004677,-6.792301,-6.792301,-0.747097,1.834159
406,0.075369,0.285324,9.743175,-0.003626,0.003483,-0.000649,-6.794320,-6.794320,-0.745724,1.832933
407,0.130100,0.253920,9.763811,-0.001495,0.001352,0.011069,-6.791088,-6.791088,-0.747382,1.834532
408,0.154326,0.343645,9.787140,0.009158,0.016266,0.004677,-6.791628,-6.791628,-0.744415,1.835160
409,0.190216,0.291604,9.730614,-0.004691,0.007744,0.001481,-6.791307,-6.791307,-0.742768,1.834545
410,0.058321,0.285324,9.832002,-0.004691,-0.011431,0.016396,-6.789467,-6.789467,-0.746286,1.837313
411,0.178552,0.480923,9.747661,-0.018540,-0.000778,-0.011302,-6.791951,-6.791951,-0.747164,1.836597
412,0.113950,0.341850,9.755736,-0.003626,0.005614,-0.004910,-6.790056,-6.790056,-0.745002,1.836727
413,0.140867,0.371459,9.790729,-0.030258,0.009875,-0.008106,-6.791955,-6.791955,-0.743589,1.834120
414,0.161504,0.332878,9.781756,-0.014279,-0.011431,-0.004910,-6.790847,-6.790847,-0.742206,1.834365
415,0.118436,0.323905,9.805982,-0.000430,0.008809,0.005743,-6.787818,-6.787818,-0.742299,1.834815
416,0.156120,0.305063,9.726127,-0.014279,0.001352,0.000416,-6.785926,-6.785926,-0.744143,1.833688
417,0.068191,0.367870,9.760222,-0.005756,-0.006105,0.007873,-6.784808,-6.784808,-0.742726,1.835433
418,0.143559,0.331083,9.808674,0.002766,-0.013562,-0.000649,-6.785693,-6.785693,-0.742624,1.840453
419,0.137278,0.378637,9.744969,-0.006822,-0.000778,-0.005976,-6.787026,-6.787026,-0.742646,1.843392
420,0.127409,0.320316,9.790729,0.001701,0.014136,0.012134,-6.785224,-6.785224,-0.743620,1.843393
421,0.153429,0.337364,9.786242,0.009158,-0.011431,0.012134,-6.785902,-6.785902,-0.745988,1.845401
422,0.148943,0.293399,9.779064,0.004897,0.000287,0.010004,-6.783649,-6.783649,-0.747203,1.845331
423,0.155223,0.287118,9.851742,0.000635,-0.009301,-0.004910,-6.784719,-6.784719,-0.746145,1.846467
424,0.114847,0.321213,9.853536,-0.010018,-0.000778,-0.004910,-6.785052,-6.785052,-0.745858,1.848909
425,0.159709,0.365178,9.788935,0.003831,-0.010366,0.000416,-6.783557,-6.783557,-0.747710,1.848627
426,0.191113,0.299680,9.805084,-0.004691,-0.003974,0.014265,-6.783054,-6.783054,-0.747522,1.845050
427,0.083444,0.253920,9.766503,0.000635,0.006679,-0.011302,-6.782720,-6.782720,-0.749172,1.847008
428,0.166887,0.337364,9.846358,0.024072,0.009875,-0.004910,-6.783794,-6.783794,-0.747877,1.846447
429,0.141765,0.286221,9.825721,0.011288,0.005614,-0.010237,-6.782441,-6.782441,-0.747754,1.845961
430,0.042170,0.373254,9.720744,-0.003626,-0.012497,-0.010237,-6.783906,-6.783906,-0.751500,1.845602
431,0.052040,0.380432,9.802393,0.011288,0.019462,0.005743,-6.784594,-6.784594,-0.749724,1.847916
432,0.068191,0.314933,9.798804,0.010223,-0.014627,-0.005976,-6.785182,-6.785182,-0.748188,1.848239
433,0.125614,0.255715,9.863405,-0.011083,0.001352,0.006808,-6.784791,-6.784791,-0.746986,1.846762
434,0.079855,0.272762,9.719847,-0.003626,0.002418,0.001481,-6.785532,-6.785532,-0.744734,1.845020
435,0.160607,0.428883,9.754839,-0.002560,0.015201,0.015330,-6.782515,-6.782515,-0.745226,1.843805
436,0.124717,0.294296,9.816749,0.009158,-0.016758,0.000416,-6.783322,-6.783322,-0.748222,1.846963
437,0.139970,0.252126,9.801496,0.008093,-0.000778,0.003612,-6.780751,-6.780751,-0.747803,1.847675
438,0.168682,0.358000,9.867891,0.011288,-0.016758,0.003612,-6.782000,-6.782000,-0.749165,1.848201
439,0.180346,0.317624,9.788935,-0.003626,0.001352,0.000416,-6.782991,-6.782991,-0.749401,1.846779
440,0.191113,0.299680,9.861611,-0.006822,-0.006105,0.001481,-6.782554,-6.782554,-0.750818,1.846820
441,0.174963,0.251228,9.769195,-0.013213,0.007744,-0.000649,-6.784083,-6.784083,-0.749729,1.844205
442,0.129203,0.330186,9.769195,0.021941,0.004548,-0.014498,-6.786647,-6.786647,-0.750782,1.849474
443,0.123820,0.257509,9.749455,0.013419,0.018397,-0.003845,-6.786718,-6.786718,-0.751966,1.850631
444,0.161504,0.284426,9.748558,-0.005756,-0.019954,0.003612,-6.788573,-6.788573,-0.752796,1.848261
445,0.095108,0.358000,9.788037,-0.001495,-0.005039,-0.004910,-6.786397,-6.786397,-0.752672,1.849405
446,0.125614,0.293399,9.738688,-0.002560,-0.015692,0.012134,-6.785424,-6.785424,-0.755628,1.848248
447,0.190216,0.330186,9.761120,-0.007887,-0.007170,-0.005976,-6.788120,-6.788120,-0.756358,1.847690
448,0.174963,0.262893,9.748558,-0.012148,0.017332,0.010004,-6.786102,-6.786102,-0.755290,1.846684
449,0.162401,0.306858,9.787140,-0.001495,0.001352,0.007873,-6.785139,-6.785139,-0.755681,1.845340
450,0.135484,0.313138,9.758428,0.004897,-0.005039,-0.002780,-6.783089,-6.783089,-0.756852,1.847256
451,0.129203,0.343645,9.731510,-0.003626,-0.000778,0.016396,-6.782068,-6.782068,-0.758649,1.846337
452,0.171374,0.280837,9.779962,0.014484,-0.006105,-0.008106,-6.783509,-6.783509,-0.758247,1.847907
453,0.171374,0.290707,9.753044,-0.013213,-0.002909,0.003612,-6.781652,-6.781652,-0.758379,1.846104
454,0.230592,0.235078,9.770989,0.004897,0.005614,0.010004,-6.782366,-6.782366,-0.757848,1.847055
455,0.132792,0.358000,9.827516,-0.018540,0.003483,0.007873,-6.782253,-6.782253,-0.757303,1.845615
456,0.119333,0.358898,9.709977,-0.002560,0.002418,-0.000649,-6.783264,-6.783264,-0.758277,1.847545
457,0.095108,0.324802,9.778168,0.005962,-0.003974,0.003612,-6.782747,-6.782747,-0.757233,1.849140
